company_id,name,jp_url,category,description,link,salary,logo,location,CEO
26,한국아이비엠(주),https://www.jobplanet.co.kr/companies/3386/info/%ED%95%9C%EA%B5%AD%EC%95%84%EC%9D%B4%EB%B9%84%EC%97%A0?,IT/웹/통신,"한국아이비엠(주)는 1967년에 설립된 회사로 사원수 2400명 규모의 외국계(외국 투자기업). 주요사업으로는 전산기및전산기부분품수출 전산기임대및판매사업 등이 있음. 2000년 e-비즈니스 호스팅 사업을 시작하였으며, 시스코와 공동영업을 위한 전략적 제휴를 맺음. ISO9001 ITMS 530956(IT service management system), ISO9001 82346.2.1(하드웨어, 기업컨설팅 서비스 운영등의 설계, 개발 및 판매)인증 등을 획득. 본사 서울 강남구 도곡동 소재",www.ibm.com/kr,"5,734",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/3386/thumb__________.png,서울 영등포구 국제금융로 10,원성식
27,(주)인피닉,https://www.jobplanet.co.kr/companies/57685/info/%EC%9D%B8%ED%94%BC%EB%8B%89?,IT/웹/통신,"인피닉은 인공지능 데이터와 SW품질검증 사업을 영위하고 있습니다.
인공지능 데이터 사업은 인공지능 개발, 검증 및 고도화를 위해 요구되는 데이터셋과 관련된 서비스를 제공하는 사업으로, 비정형데이터를 인공지능 학습이 가능한 형태로 변환하여 정규화시키는 데이터 서비스와 데이터를 축적, 연동하여 활용하는 플랫폼 서비스를 제공합니다.
SW 품질검증은 제품 및 서비스의 운영을 위해 사용되는 소프트웨어의 안정성, 무결성, 사용성을 개발자가 아닌 제 3자에 의해 평가하여 소프트웨어의 객관적인 품질을 확보하고 이용자의 편의성을 높이기 위한 품질 프로세스입니다. 당사는 국내에서 최초로 SW품질검증사업을 위해 설립된 1세대 품질검증기업의 하나로 자율주행, 전장, 모바일, 통신, 임베디드 등의 분야에 서비스를 제공하고 있습니다.",https://www.infiniq.co.kr/,"2,915",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/57685/thumb_%EC%9E%A1%ED%94%8C%EB%A0%88%EB%8B%9B_%EB%A1%9C%EA%B3%A0.png,"서울특별시 금천구 가산디지털1로 186, 701호(가산동, 제이플라츠)",박준형
28,(주)티맥스소프트,https://www.jobplanet.co.kr/companies/50992/info/%ED%8B%B0%EB%A7%A5%EC%8A%A4%EC%86%8C%ED%94%84%ED%8A%B8?,IT/웹/통신,"▶ 중소기업청 : 취업하고싶은 기업 선정
▶ 잡플래닛 : 평가 우수기업 선정
▶ 여성가족부 가족친화 우수기업 선정

소프트웨어 산업은 인적 자본 기반의 고부가가치 산업으로, 대한민국 경제의 새로운 미래를 열어갈 중요한 전략사업입니다.

지난 1997년 설립된 티맥스소프트는 순수 국내 기술로 개발한 시스템 소프트웨어를 통해 시장을 독점하고 있던 글로벌 대형 소프트웨어 기업들과 치열하게 경쟁하며 한국 소프트웨어 기술력의 자존심을 지켜 오고 있습니다.

티맥스소프트는 2003년 IBM, 오라클 등 글로벌 기업들을 제치고 국내 웹 어플리케이션 서버(WAS) 시장점유율 1위에 올라선 이후, 현재까지 독보적인 1위를 차지하고 있는 ‘제우스(JEUS)’를 비롯해, 데이터베이스 관리 솔루션(TIBERO Data), 애플리케이션 프레임워크(ProFrame), 메인프레임 리호스팅 솔루션(OpenFrame) 등 다수의 경쟁력 있는 솔루션들을 성공적으로 시장에 선보이며 한국을 대표하는 유일한 시스템 소프트웨어 전문기업으로 성장했습니다.

지난 17년간 꾸준한 R&D를 통해 개발한 최고의 제품과 차별화된 기술 서비스로 대한민국을 넘어 미국, 중국, 일본 등 전세계를 향한 소프트웨어 강국 코리아를 건설하겠습니다. 나아가 창의적 혁신을 통한 우리의 기술을 바탕으로, 세계를 주름잡는 소프트웨어 기업으로 우뚝 서 세계 소프트웨어의 지평을 열 것입니다.",www.tmax.co.kr,"5,192",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/50992/thumb_____46.jpg,"경기도 성남시 분당구 황새울로258번길 29, BS타워 티맥스소프트",이형배
29,(주)케이티알파,https://www.jobplanet.co.kr/companies/7468/info/%EC%BC%80%EC%9D%B4%ED%8B%B0%EC%95%8C%ED%8C%8C?,IT/웹/통신,"30여년 간 kt alpha가 쌓아온 기술의 가치,
커머스의 가치, 콘텐츠의 가치를 공유합니다.

kt alpha는 고객을 향한 통합 커머스 플랫폼으로 새롭게 탄생했습니다.
우리는 커머스와 광고, 모바일 사업역량을 결합해 양질의 상품과 차별화된 경험을 선사하고,
고객은 TV부터 모바일까지 다양한 플랫폼에서 언제 어디서나 쇼핑을 즐길 수 있습니다.
항상 고객을 생각하며 고객을 위한 최적의 경험, 최고의 가치를 제공하겠습니다.

고객의 삶에, 쇼핑의 경험에, 우리 모두의 성장에 알파하겠습니다.",https://www.ktalpha.com/index,"5,160",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/7468/thumb_kt%20alpha%20CI-01%20_%EA%B8%B0%EB%B3%B8%ED%98%95%20Positive_.png,"서울 동작구 보라매로5길 23 (신대방동,삼성보라매옴니타워)",정기호
30,(주)우아한형제들,https://www.jobplanet.co.kr/companies/61420/info/%EC%9A%B0%EC%95%84%ED%95%9C%ED%98%95%EC%A0%9C%EB%93%A4?,IT/웹/통신,"우아한형제들은 1등 배달앱 배달의민족으로 음식 문화를 선도하고 있습니다. ‘배민1’으로 더 빠르게 배달 받을 수 있고, ‘배민쇼핑라이브’를 보면서 판매자와 직접 소통할 수도 있습니다. ‘B마트‘로 집에서 장보기까지 할 수 있습니다.

우리는 ‘문 앞으로 배달되는 일상의 행복을’ 비전으로 삼고있습니다. 이제 배달의민족으로 배달되는 것은 음식 뿐이 아닙니다. 당장 필요한 생필품도, 입을 옷과 신발도 문 앞으로 옵니다. 배달을 혁신하는 우아한형제들은 ‘배민로봇 딜리‘를 만들며 새로운 인프라를 만들고 있습니다.

또한 우아한형제들은 대한민국을 넘어 세계를 향해 나아가고 있습니다. 베트남 진출을 시작으로 Delivery Hero와 함께 <우아DH아시아>를 설립하여 아시아 사업을 총괄하고 있습니다.

규율위의 자율ㆍ스타보다 팀웍ㆍ진지함과 위트ㆍ열심만큼 성과를 4대 핵심가치로 삼고 있는 우아한형제들은 ‘구성원을 행복하게 만들면 행복한 구성원이 더 좋은 서비스를 만든다’라는 믿음으로 모두가 즐겁게 일하는 회사를 만들어 가기 위해 오늘도 노력합니다.",www.woowahan.com,"5,587",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/61420/thumb_woo_1_.png,서울 송파구 위례성대로 2,이국환
31,(주)미라콤아이앤씨,https://www.jobplanet.co.kr/companies/76814/info/%EB%AF%B8%EB%9D%BC%EC%BD%A4%EC%95%84%EC%9D%B4%EC%95%A4%EC%94%A8?,IT/웹/통신,"미라콤은 선도적 기술역량을 바탕으로 라인업 된 MES, Middleware, Healthcare 등의 특화 솔루션을 비롯하여 기업 정보시스템 개발 및 운영에 이르는 토탈 ICT 서비스를 제공합니다. 창사 이래 20년간 고부가가치 솔루션과 서비스 개발에 집중해 온 미라콤은 풍부한 ICT 지식과 경험을 갖춘 2,000여명의 전문가가 글로벌 선도기술과 창의적 Insight로 고객가치 창출을 실현하고 있습니다.",http://www.miracom-inc.com,"5,668",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/76814/thumb_ci_final_blue_1.jpg,"서울 송파구 잠실동, 올림픽로35길 123 10층 (신천동, 향군타워)",강석립
32,현대오토에버(주),https://www.jobplanet.co.kr/companies/1306/info/%ED%98%84%EB%8C%80%EC%98%A4%ED%86%A0%EC%97%90%EB%B2%84?,IT/웹/통신,"현대오토에버는 현대자동차 그룹의 IT 전문 계열사로서 2000년 4월 설립하여, 그룹의 주력사업인 자동차, 부품, 철강, 물류, 중공업, 건설, 금융 분야 등에서 축적된 IT서비스 노하우와 선진 기술력을 바탕으로 지속적으로 성장해왔습니다.
현대오토에버는 ‘고객 가치 증대를 위한 IT서비스 기업’이라는 이념 아래 고객기업의 정보 선진화를 제 일의 핵심가치로 여기며, 최고의 정보 기술과 전문가를 육성하고 있습니다. 그리고, 전문 IT서비스 뿐만 아니라 제조 IT 및 엔지니어링 서비스, 임베디드 S/W개발, 이러닝 등의 분야에서 최고 수준의 기술력을 바탕으로 차별화된 서비스를 제공하고 있습니다.
또한, 그룹내 IT 질적 향상을 위해 정보기술 표준화 및 통합화를 구현하여 업무의 효율성을 향상시키고, 품질 강화를 통하여 경영전략의 성공적 수행을 가능케 하며, 아울러 이를 통한 고객사의 미래 가치 발굴을 지원하는 최고의 파트너입니다.",www.hyundai-autoever.com,"5,940",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/1306/thumb_1306.png,서울 강남구 테헤란로 510,서정식
33,엔에이치엔(주),https://www.jobplanet.co.kr/companies/88463/info/%EC%97%94%EC%97%90%EC%9D%B4%EC%B9%98%EC%97%94?,IT/웹/통신,"NHN
NHN은 오늘을 만드는 기술, 세상과 호흡하는 IT 기술로 우리의 일상을 풍요롭게 만듭니다. 게임, 기술, 결제, 커머스, 콘텐츠 5대 핵심 사업을 통해 2030년까지 글로벌 테크 컴퍼니로 성장하고자 합니다.

Hangame
1999년 온라인 게임 포털 '한게임'을 통해 웹보드 게임을 포함한 다양한 장르의 게임을 개발하고 제공합니다. 또 오랜 게임 사업의 경험과 노하우를 바탕으로 게임 개발에 필요한 공통 기능을 손쉽게 활용할 수 있는 Game platform 솔루션을 출시하였습니다.

NHN PAYCO
PAYCO는 간편결제 서비스를 넘어 생활밀착형 플랫폼으로 자리매김하고 있습니다. 국내 270만여 신용카드 가맹점에서 오프라인 결제를 제공하고 각종 금융 서비스와 공공 서비스를 통해 일상 속 ‘페이코 라이프’를 실현합니다.

NHN Dooray!
올인원 협업 도구 두레이와 전자결재/게시판을 통합한 그룹웨어, 인사/재무 서비스를 제공하는 ERP를 통합한 협업 플랫폼입니다. 공공기관과 주요 대학과 기업을 비롯하여 다양한 곳에 서비스를 제공하고 있으며, 장기적으로는 협업 솔루션을 넘어 글로벌 통합 SaaS 기업으로 성장하고자 합니다.

NHN Comico Korea
글로벌 웹툰 플랫폼 코미코는 한국, 일본, 대만, 태국, 베트남, 남미 등에서 서비스 중이며, 각국의 현지화 된 웹툰을 코미코에서 다양한 프로모션을 통해 편리하게 감상할 수 있습니다. 영문판 포켓코믹스 (pocket comics)를 통해 미국, 영국, 캐나다, 호주, 뉴질랜드 등의 영어권 국가에도 진출하고 있습니다.

NHN AI/DATA
일상 속 기술을 넘어 사람과 기술의 조화를 추구하는 인공지능/데이터 기술 전문 기업으로, 데이터 통합 관리 솔루션 '다이티(Dighty)'와 데이터 및 콘텐츠 제공 서비스 '다이티 데이터 마켓'을 운영합니다. 전세계적으로 급증하는 데이터 솔루션 수요에 대응하고자 글로벌 시장 공략에 나서고 있습니다.

NHN FashionGo Korea
NHN FashionGo Korea는 미국시장 1위 B2B 패션플랫폼을 운영하고 있습니다. 플랫폼 유저의 고민을 해결하기 위해 접근성 개선부터, 채팅 기반의 커뮤니케이션, AI 기반의 상품검색, 재고 없이 소매업이 가능한 드롭쉬핑 서비스, 라이브 커머스 출시 등 가치 있는 마켓플레이스를 만들며 성장하고 있습니다. 2021년 기준 거래액은 약 1조원을 넘겼으며, 코로나 상황 속에서도 도매유저(밴더) 수 50%, 소매유저(바이어) 수 70% 이상 증가하며 지속적으로 성장하는 서비스를 만들어가고 있습니다.

NHN Cloud
NHN Cloud는 NHN의 IT 서비스 운영경험과 기술력이 집약된 NHN의 통합 클라우드 서비스입니다. IaaS, SaaS, PaaS를 아울러 각 분야에 맞는 클라우드 솔루션을 개발하여 사업 영역을 확장해 나가고 있습니다.",www.nhn.com,"5,464",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/88463/thumb_NHN.JPG,경기 성남시 분당구 대왕판교로645번길 16,정우진
34,(주)케이티디에스,https://www.jobplanet.co.kr/companies/53189/info/%EC%BC%80%EC%9D%B4%ED%8B%B0%EB%94%94%EC%97%90%EC%8A%A4?,IT/웹/통신,"(주)케이티디에스는 kt정보시스템 구축 기술과 노하우를 기반으로 새로운 IT 서비스를 창출하고 우수한 인재를 양성하여 고객의 가치를 최고로 실현하는 IT서비스 전문기업. ktds University는 2012년 ktds 교육센터의 새로운 이름으로, 시설 및 최신 장비 구축 등 최고의 인프라와 함께 런칭하였으며 IT분야 HRD 업무 노하우를 바탕으로 커리큘럼 및 Learning Solution으로 그룹사 및 협력사외 \n모든 기업 재직자를 대상으로 교육 서비스를 제공하고 있음. 2012년 국가인적자우너개발 컨소시엄 사업 운영기관으로 선정. 본사 서울 서초구 방배동 소재",www.ktds.com,"5,049",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/53189/thumb__________.png,서울 서초구 효령로 176,우정민
35,(주)코리아센터,https://www.jobplanet.co.kr/companies/52955/info/%EC%BD%94%EB%A6%AC%EC%95%84%EC%84%BC%ED%84%B0?,IT/웹/통신,"▶ 중소기업청 : 취업하고싶은 기업 선정
▶ 잡플래닛 : 평가 우수기업 선정

코리아센터가 2000년 처음 선보인 임대형
쇼핑몰 솔루션 메이크샵(http://www.makeshop.co.kr)은 전세계 어떠한
서비스와도 차별화되는 독창적인 비즈니스 모델로 한국, 일본, 중국 등 동북아시아 시장점유율
1위의 국제적인 인터넷 쇼핑몰 ASP서비스 입니다. 이 밖에도 해외시장 진출에 있어 선구적인 역할을 하고 있는 ㈜코리아센터닷컴은 일본, 중국, 미국, 독일에 진출해 비즈니스 기반을 확보하는데
성공했으며, 이를 통해 세계 최고의 인터넷기업으로 도약하기 위한 글로벌 역량을 갖추게 되었습니다.
메이크샵 뿐만 아니라 교육, 동영상, B2B, 모바일 등 다양한 분야의 기술과 노하우를 가지고 있으며 국내 뿐 아니라 일본, 중국, 독일 그리고 미국에 지사를 두고 세계적인 기업으로 발돋움해 나가고 있습니다.
앞으로도 새로운 비즈니스 모델과 핵심 기술개발에 끊임없는 연구와 투자를 통하여 보다 쉽고
다양한 형태의 E-business 및 오프라인 사업과 시너지를 창출할 수 있도록 혼신의 힘을 다할 것입니다.",http://www.koreacenter.com,"4,143",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/52955/thumb_20180227092518_1190522_1119_605.jpg,"서울 금천구 가산동 371-28 우림라이온스밸리 에이동 14층, 8층",김기록
36,콘센트릭스서비스코리아(유),https://www.jobplanet.co.kr/companies/90944/info/%EC%BD%98%EC%84%BC%ED%8A%B8%EB%A6%AD%EC%8A%A4%EC%84%9C%EB%B9%84%EC%8A%A4%EC%BD%94%EB%A6%AC%EC%95%84?,IT/웹/통신,"콘센트릭스 CATALYST

콘센트릭스서비스코리아는 미국 나스닥에 상장된 매출 7조 규모의 글로벌 기업 콘센트릭스의 한국 법인이며,
콘센트릭스 CATALYST는 콘센트릭스에서 디지털 마케팅/이커머스를 담당하는 브랜드 입니다.

콘센트릭스 CATALYST는 디지털 마케팅 전 영역(전략, UX/UI, 구축, 운영, 분석)에 대한 END TO END 서비스 제공 및
E-COMMERCE 플랫폼의 구축, 운영, 관리를 수행하며 글로벌 Top Tier 대기업들과의 전략적 파트너로서 입지를 공고히 다져왔습니다.

뷰티/코스메틱/전자/자동차 등 Top Tier 글로벌 대기업들과의 다양한 업무를 통해 경험치를 쌓고, 역량을 강화하며
콘센트릭스 CATALYST와 함께 수평적 그리고 수직적인 성장을 원하신다면 적극적인 지원을 부탁드립니다.",www.concentrix.com,"4,764",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/90944/thumb_90944.png,"서울특별시 강남구 테헤란로 509, 5층(삼성동, 엔씨타워1)","안드루앨버트파위그, 제인캐서린포가티"
